Attraction,Category,type,Category_Map,Good_Point,Selected_People,Participants
풋볼 팬타지움,관광,experience,매력도,뷰가 좋아요,1,18
프레젠트모먼트,관광,shop_etc,매력도,예쁜 소품이 많아요,126,197
프레젠트모먼트,관광,shop_etc,편의,인테리어가 멋져요,117,197
프레젠트모먼트,관광,shop_etc,매력도,특색 있는 제품이 많아요,114,197
프레젠트모먼트,관광,shop_etc,매력도,상품이 다양해요,111,197
프레젠트모먼트,관광,shop_etc,매력도,선물하기 좋아요,89,197
프레젠트모먼트,관광,shop_etc,만족도,포장이 정성스러워요,43,197
프레젠트모먼트,관광,shop_etc,만족도,품질이 좋아요,37,197
프레젠트모먼트,관광,shop_etc,만족도,비싼 만큼 가치있어요,18,197
프레젠트모먼트,관광,shop_etc,만족도,친절해요,5,197
프레젠트모먼트,관광,shop_etc,매력도,컨셉이 독특해요,4,197
프레젠트모먼트,관광,shop_etc,매력도,아기자기해요,4,197
프레젠트모먼트,관광,shop_etc,매력도,트렌디해요,3,197
프레젠트모먼트,관광,shop_etc,매력도,분위기가 편안해요,2,197
프레젠트모먼트,관광,shop_etc,매력도,사진이 잘 나와요,2,197
프레젠트모먼트,관광,shop_etc,만족도,가성비가 좋아요,2,197
프레젠트모먼트,관광,shop_etc,편의,주차하기 편해요,1,197
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,친절해요,93,179
프리스비 (Frisbee) 건대점,관광,shop_etc,편의,시설이 깔끔해요,59,179
프리스비 (Frisbee) 건대점,관광,shop_etc,편의,종류가 다양해요,53,179
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,품질이 좋아요,51,179
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,비싼 만큼 가치있어요,37,179
프리스비 (Frisbee) 건대점,관광,shop_etc,편의,주차하기 편해요,31,179
프리스비 (Frisbee) 건대점,관광,shop_etc,편의,매장이 넓어요,31,179
프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,분위기가 편안해요,25,179
프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,특색 있는 제품이 많아요,23,179
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,가성비가 좋아요,21,179
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,추천을 잘해줘요,2,179
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,A/S가 세심해요,1,179
프리스비 (Frisbee) 건대점,관광,shop_etc,만족도,설명이 자세해요,1,179
프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,선물하기 좋아요,1,179
프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,고급스러워요,1,179
프리스비 (Frisbee) 건대점,관광,shop_etc,매력도,트렌디해요,1,179
플랫폼 플레이스(한남점),관광,shop_etc,만족도,품질이 좋아요,20,39
플랫폼 플레이스(한남점),관광,shop_etc,만족도,친절해요,18,39
플랫폼 플레이스(한남점),관광,shop_etc,편의,종류가 다양해요,15,39
플랫폼 플레이스(한남점),관광,shop_etc,매력도,독특한 디자인이 많아요,13,39
플랫폼 플레이스(한남점),관광,shop_etc,매력도,분위기가 편안해요,11,39
플랫폼 플레이스(한남점),관광,shop_etc,편의,매장이 넓어요,9,39
플랫폼 플레이스(한남점),관광,shop_etc,만족도,스타일 추천을 잘해줘요,6,39
플랫폼 플레이스(한남점),관광,shop_etc,만족도,가성비가 좋아요,2,39
피규어뮤지엄W,관광,experience,매력도,전시 구성이 알차요,96,143
피규어뮤지엄W,관광,experience,매력도,전시 테마가 재밌어요,80,143
피규어뮤지엄W,관광,experience,매력도,사진이 잘 나와요,41,143
피규어뮤지엄W,관광,experience,매력도,아이와 가기 좋아요,37,143
피규어뮤지엄W,관광,experience,만족도,유익해요,28,143
피규어뮤지엄W,관광,experience,편의,공간이 넓어요,23,143
피규어뮤지엄W,관광,experience,만족도,설명이 잘 되어있어요,17,143
피규어뮤지엄W,관광,experience,만족도,가격이 합리적이에요,16,143
피규어뮤지엄W,관광,experience,편의,주차하기 편해요,10,143
피규어뮤지엄W,관광,experience,매력도,체험 프로그램이 다양해요,10,143
피규어뮤지엄W,관광,experience,매력도,컨셉이 독특해요,6,143
피규어뮤지엄W,관광,experience,편의,화장실이 깨끗해요,4,143
하모니마트 명동역점,관광,shop_etc,매력도,상품이 다양해요,70,86
하모니마트 명동역점,관광,shop_etc,만족도,친절해요,38,86
하모니마트 명동역점,관광,shop_etc,매력도,신상품이 많아요,21,86
하모니마트 명동역점,관광,shop_etc,편의,매장이 청결해요,13,86
하모니마트 명동역점,관광,shop_etc,매력도,행사 상품이 다양해요,10,86
하모니마트 명동역점,관광,shop_etc,만족도,할인/적립을 잘 챙겨줘요,9,86
하모니마트 명동역점,관광,shop_etc,편의,매장이 넓어요,9,86
하모니마트 명동역점,관광,shop_etc,매력도,과채가 신선해요,3,86
하모니마트 명동역점,관광,shop_etc,편의,배달 시스템이 편리해요,2,86
하모니마트 명동역점,관광,shop_etc,만족도,고기 질이 좋아요,1,86
하우스 도산,관광,shop_etc,만족도,친절해요,76,141
하우스 도산,관광,shop_etc,매력도,독특한 디자인이 많아요,60,141
하우스 도산,관광,shop_etc,만족도,품질이 좋아요,59,141
하우스 도산,관광,shop_etc,편의,매장이 넓어요,49,141
하우스 도산,관광,shop_etc,편의,종류가 다양해요,49,141
하우스 도산,관광,shop_etc,만족도,스타일 추천을 잘해줘요,34,141
하우스 도산,관광,shop_etc,매력도,분위기가 편안해요,21,141
하우스 도산,관광,shop_etc,만족도,A/S가 세심해요,20,141
하우스 도산,관광,shop_etc,만족도,가성비가 좋아요,12,141
하우스 도산,관광,shop_etc,편의,주차하기 편해요,5,141
하우스 도산,관광,shop_etc,매력도,트렌디해요,5,141
하우스 도산,관광,shop_etc,매력도,특색 있는 제품이 많아요,2,141
하우스 도산,관광,shop_etc,매력도,컨셉이 독특해요,1,141
하우스 도산,관광,shop_etc,매력도,선물하기 좋아요,1,141
하우스 도산,관광,shop_etc,매력도,사이즈가 다양해요,1,141
한강공원 난지캠핑장,관광,experience,편의,깨끗해요,115,222
한강공원 난지캠핑장,관광,experience,편의,바비큐 해먹기 좋아요,68,222
한강공원 난지캠핑장,관광,experience,편의,화장실이 잘 되어있어요,67,222
한강공원 난지캠핑장,관광,experience,편의,개수대가 잘 되어있어요,59,222
한강공원 난지캠핑장,관광,experience,편의,공용시설 관리가 잘돼요,51,222
한강공원 난지캠핑장,관광,experience,편의,주차하기 편해요,48,222
한강공원 난지캠핑장,관광,experience,매력도,뷰가 좋아요,42,222
한강공원 난지캠핑장,관광,experience,매력도,조용히 쉬기 좋아요,33,222
한강공원 난지캠핑장,관광,experience,편의,사이트 간격이 넓어요,27,222
한강공원 난지캠핑장,관광,experience,편의,온수가 잘 나와요,27,222
한강공원 난지캠핑장,관광,experience,매력도,사진이 잘 나와요,11,222
한강공원 난지캠핑장,관광,experience,편의,그늘이 많아요,8,222
한강공원 난지캠핑장,관광,experience,매력도,매너타임이 잘 지켜져요,6,222
한강공원 난지캠핑장,관광,experience,편의,벌레 걱정 없어요,5,222
한강공원 난지캠핑장,관광,experience,편의,마트 이용이 편해요,1,222
한강공원 난지캠핑장,관광,experience,편의,근처에 갈 곳이 많아요,1,222
한강공원 난지캠핑장,관광,experience,편의,물놀이하기 좋아요,1,222
한강시민공원 뚝섬지구,관광,nature,매력도,뷰가 좋아요,121,147
한강시민공원 뚝섬지구,관광,nature,편의,산책로가 잘 되어있어요,81,147
한강시민공원 뚝섬지구,관광,nature,매력도,사진이 잘 나와요,59,147
한강시민공원 뚝섬지구,관광,nature,매력도,볼거리가 많아요,47,147
한강시민공원 뚝섬지구,관광,nature,편의,관리가 잘 되어있어요,42,147
한강시민공원 뚝섬지구,관광,nature,매력도,방문객이 많아요,40,147
한강시민공원 뚝섬지구,관광,nature,편의,편의시설이 잘 되어있어요,19,147
한강시민공원 뚝섬지구,관광,nature,매력도,자연 경관이 좋아요,16,147
한강시민공원 뚝섬지구,관광,nature,매력도,붐비지 않아요,16,147
한강시민공원 뚝섬지구,관광,nature,편의,주차하기 편해요,15,147
한강시민공원 뚝섬지구,관광,nature,매력도,피크닉하기 좋아요,11,147
한강시민공원 뚝섬지구,관광,nature,만족도,반려동물과 가기 좋아요,9,147
한강시민공원 뚝섬지구,관광,nature,매력도,조용히 쉬기 좋아요,7,147
한강시민공원 뚝섬지구,관광,nature,매력도,아이와 가기 좋아요,7,147
한강시민공원 뚝섬지구,관광,nature,편의,대중교통이 편해요,7,147
한강시민공원 뚝섬지구,관광,nature,편의,규모가 커요,7,147
한강시민공원 뚝섬지구,관광,nature,편의,먹거리가 풍부해요,6,147
한강시민공원 뚝섬지구,관광,nature,만족도,가격이 합리적이에요,4,147
한강시민공원 뚝섬지구,관광,nature,매력도,체험 프로그램이 다양해요,3,147
한강시민공원 뚝섬지구,관광,nature,매력도,컨셉이 독특해요,1,147
한강시민공원 뚝섬지구,관광,nature,만족도,친절해요,1,147
한강시민공원 뚝섬지구,관광,nature,편의,근처에 갈 곳이 많아요,1,147
한강시민공원 뚝섬지구,관광,nature,편의,화장실이 깨끗해요,1,147
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,뷰가 좋아요,109,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,산책로가 잘 되어있어요,55,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,사진이 잘 나와요,45,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,관리가 잘 되어있어요,26,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,볼거리가 많아요,21,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,방문객이 많아요,18,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,편의시설이 잘 되어있어요,18,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,주차하기 편해요,16,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,붐비지 않아요,13,141
한강시민공원 망원지구(망원한강공원),관광,nature,만족도,가격이 합리적이에요,8,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,먹거리가 풍부해요,7,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,자연 경관이 좋아요,6,141
한강시민공원 망원지구(망원한강공원),관광,nature,만족도,반려동물과 가기 좋아요,3,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,피크닉하기 좋아요,3,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,화장실이 깨끗해요,2,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,조용히 쉬기 좋아요,1,141
한강시민공원 망원지구(망원한강공원),관광,nature,매력도,아이와 가기 좋아요,1,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,근처에 갈 곳이 많아요,1,141
한강시민공원 망원지구(망원한강공원),관광,nature,편의,규모가 커요,1,141
한국금융사박물관,관광,history,만족도,유익해요,6,10
한국금융사박물관,관광,history,매력도,전시 구성이 알차요,3,10
한국금융사박물관,관광,history,만족도,설명이 잘 되어있어요,2,10
한국금융사박물관,관광,history,편의,주차하기 편해요,2,10
한국금융사박물관,관광,history,만족도,가격이 합리적이에요,1,10
한국금융사박물관,관광,history,매력도,체험 프로그램이 다양해요,1,10
한국금융사박물관,관광,history,편의,공간이 넓어요,1,10
한국은행 화폐박물관,관광,history / experience,만족도,유익해요,26,13
한국은행 화폐박물관,관광,history / experience,만족도,가격이 합리적이에요,6,13
한국은행 화폐박물관,관광,history / experience,매력도,전시 구성이 알차요,4,13
한국은행 화폐박물관,관광,history / experience,매력도,체험 프로그램이 다양해요,4,13
한국은행 화폐박물관,관광,history / experience,만족도,설명이 잘 되어있어요,3,13
한국은행 화폐박물관,관광,history / experience,매력도,아이와 가기 좋아요,3,13
한국은행 화폐박물관,관광,history / experience,매력도,전시 테마가 재밌어요,1,13
한국전통관광명품점,관광,shop_etc,편의,종류가 다양해요,34,80
한국전통관광명품점,관광,shop_etc,만족도,친절해요,31,80
한국전통관광명품점,관광,shop_etc,매력도,특색 있는 제품이 많아요,25,80
한국전통관광명품점,관광,shop_etc,만족도,가성비가 좋아요,19,80
한국전통관광명품점,관광,shop_etc,만족도,품질이 좋아요,13,80
한국전통관광명품점,관광,shop_etc,매력도,분위기가 편안해요,9,80
한국전통관광명품점,관광,shop_etc,편의,매장이 넓어요,8,80
한국전통관광명품점,관광,shop_etc,편의,시설이 깔끔해요,7,80
한국전통관광명품점,관광,shop_etc,매력도,독특한 디자인이 많아요,1,80
한국전통관광명품점,관광,shop_etc,편의,주차하기 편해요,1,80
한국전통관광명품점,관광,shop_etc,만족도,비싼 만큼 가치있어요,1,80
한국천주교순교자박물관,관광,history,편의,산책로가 잘 되어있어요,9,13
