tourist_spot,목록,good_point,selected_people
오금오름공원,"도시,테마공원","""관리가 잘 되어있어요""",8
오금오름공원,"도시,테마공원","""붐비지 않아요""",7
오금오름공원,"도시,테마공원","""자연 경관이 좋아요""",4
오금오름공원,"도시,테마공원","""사진이 잘 나와요""",3
오금오름공원,"도시,테마공원","""볼거리가 많아요""",2
오금오름공원,"도시,테마공원","""조용히 쉬기 좋아요""",2
오금오름공원,"도시,테마공원","""편의시설이 잘 되어있어요""",1
오금오름공원,"도시,테마공원","""아이와 가기 좋아요""",1
오금오름공원,"도시,테마공원","""반려동물과 가기 좋아요""",1
오금오름공원,"도시,테마공원","""화장실이 깨끗해요""",1
용산공원 반환부지,근린공원,"""뷰가 좋아요""",8
용산공원 반환부지,근린공원,"""산책로가 잘 되어있어요""",7
용산공원 반환부지,근린공원,"""사진이 잘 나와요""",6
용산공원 반환부지,근린공원,"""관리가 잘 되어있어요""",4
용산공원 반환부지,근린공원,"""볼거리가 많아요""",3
용산공원 반환부지,근린공원,"""컨셉이 독특해요""",2
용산공원 반환부지,근린공원,"""방문객이 많아요""",2
용산공원 반환부지,근린공원,"""붐비지 않아요""",2
용산공원 반환부지,근린공원,"""조용히 쉬기 좋아요""",1
용산공원 반환부지,근린공원,"""아이와 가기 좋아요""",1
약령시장,"거리,골목","""뷰가 좋아요""",8
약령시장,"거리,골목","""볼거리가 많아요""",7
약령시장,"거리,골목","""관리가 잘 되어있어요""",5
약령시장,"거리,골목","""산책로가 잘 되어있어요""",4
약령시장,"거리,골목","""사진이 잘 나와요""",3
약령시장,"거리,골목","""주차하기 편해요""",2
약령시장,"거리,골목","""가격이 합리적이에요""",2
약령시장,"거리,골목","""먹거리가 풍부해요""",1
약령시장,"거리,골목","""체험 프로그램이 다양해요""",1
뚝섬 한강공원 수영장,수영장,"""가격이 합리적이에요""",7
뚝섬 한강공원 수영장,수영장,"""수심이 다양해요""",5
뚝섬 한강공원 수영장,수영장,"""시설이 깔끔해요""",5
뚝섬 한강공원 수영장,수영장,"""규모가 커요""",4
뚝섬 한강공원 수영장,수영장,"""야외에서 놀기 좋아요""",2
뚝섬 한강공원 수영장,수영장,"""샤워실이 잘 되어있어요""",2
뚝섬 한강공원 수영장,수영장,"""물이 깨끗해요""",2
뚝섬 한강공원 수영장,수영장,"""안전하게 관리해요""",1
뚝섬 한강공원 수영장,수영장,"""아이와 가기 좋아요""",1
응정헌,전통숙소,"""친절해요""",179
응정헌,전통숙소,"""뷰가 좋아요""",155
응정헌,전통숙소,"""인테리어가 멋져요""",144
응정헌,전통숙소,"""조용히 쉬기 좋아요""",141
응정헌,전통숙소,"""깨끗해요""",137
응정헌,전통숙소,"""사진이 잘 나와요""",90
응정헌,전통숙소,"""침구가 좋아요""",74
응정헌,전통숙소,"""냉난방이 잘돼요""",43
응정헌,전통숙소,"""조식이 맛있어요""",31
응정헌,전통숙소,"""즐길 거리가 많아요""",12
응정헌,전통숙소,"""근처에 갈 곳이 많아요""",11
응정헌,전통숙소,"""주차하기 편해요""",10
응정헌,전통숙소,"""방음이 잘돼요""",9
응정헌,전통숙소,"""화장실이 잘 되어있어요""",7
응정헌,전통숙소,"""대중교통이 편해요""",4
응정헌,전통숙소,"""호캉스하기 좋아요""",2
응정헌,전통숙소,"""컨셉이 독특해요""",1
응정헌,전통숙소,"""가성비가 좋아요""",1
응정헌,전통숙소,"""룸서비스가 잘 되어있어요""",1
정릉(신덕왕후),"유적지,사적지","""산책로가 잘 되어있어요""",12
정릉(신덕왕후),"유적지,사적지","""붐비지 않아요""",11
정릉(신덕왕후),"유적지,사적지","""관리가 잘 되어있어요""",9
정릉(신덕왕후),"유적지,사적지","""사진이 잘 나와요""",8
정릉(신덕왕후),"유적지,사적지","""가격이 합리적이에요""",6
정릉(신덕왕후),"유적지,사적지","""아이와 가기 좋아요""",4
정릉(신덕왕후),"유적지,사적지","""설명이 잘 되어있어요""",3
정릉(신덕왕후),"유적지,사적지","""볼거리가 많아요""",2
정릉(신덕왕후),"유적지,사적지","""주차하기 편해요""",2
정릉(신덕왕후),"유적지,사적지","""체험 프로그램이 다양해요""",2
정릉(신덕왕후),"유적지,사적지","""뷰가 좋아요""",2
정릉(신덕왕후),"유적지,사적지","""대중교통이 편해요""",1
정릉(신덕왕후),"유적지,사적지","""규모가 커요""",1
정릉(신덕왕후),"유적지,사적지","""경관이 독특해요""",1
양천공원,근린공원,"""산책로가 잘 되어있어요""",23
양천공원,근린공원,"""관리가 잘 되어있어요""",12
양천공원,근린공원,"""뷰가 좋아요""",10
양천공원,근린공원,"""방문객이 많아요""",6
양천공원,근린공원,"""편의시설이 잘 되어있어요""",4
양천공원,근린공원,"""사진이 잘 나와요""",4
양천공원,근린공원,"""볼거리가 많아요""",3
양천공원,근린공원,"""주차하기 편해요""",3
양천공원,근린공원,"""조용히 쉬기 좋아요""",2
양천공원,근린공원,"""자연 경관이 좋아요""",2
양천공원,근린공원,"""붐비지 않아요""",2
양천공원,근린공원,"""아이와 가기 좋아요""",1
양천공원,근린공원,"""반려동물과 가기 좋아요""",1
양천공원,근린공원,"""피크닉하기 좋아요""",1
봉화산,산,"""뷰가 좋아요""",20
봉화산,산,"""사진이 잘 나와요""",10
봉화산,산,"""붐비지 않아요""",9
봉화산,산,"""경관이 독특해요""",4
봉화산,산,"""볼거리가 많아요""",3
봉화산,산,"""관리가 잘 되어있어요""",3
봉화산,산,"""조용히 쉬기 좋아요""",3
봉화산,산,"""대중교통이 편해요""",3
봉화산,산,"""산책로가 잘 되어있어요""",3
봉화산,산,"""반려동물과 가기 좋아요""",2
봉화산,산,"""화장실이 깨끗해요""",2
봉화산,산,"""방문객이 많아요""",1
봉화산,산,"""편의시설이 잘 되어있어요""",1
봉화산,산,"""아이와 가기 좋아요""",1
봉화산,산,"""주차하기 편해요""",1
오동근린공원,근린공원,"""산책로가 잘 되어있어요""",5
오동근린공원,근린공원,"""뷰가 좋아요""",5
오동근린공원,근린공원,"""관리가 잘 되어있어요""",3
오동근린공원,근린공원,"""붐비지 않아요""",3
오동근린공원,근린공원,"""체험 프로그램이 다양해요""",2
오동근린공원,근린공원,"""볼거리가 많아요""",1
오동근린공원,근린공원,"""편의시설이 잘 되어있어요""",1
오동근린공원,근린공원,"""조용히 쉬기 좋아요""",1
오동근린공원,근린공원,"""자연 경관이 좋아요""",1
오동근린공원,근린공원,"""화장실이 깨끗해요""",1
롯데아울렛 서울역점,아울렛,"""가성비가 좋아요""",547
롯데아울렛 서울역점,아울렛,"""종류가 다양해요""",455
롯데아울렛 서울역점,아울렛,"""친절해요""",378
롯데아울렛 서울역점,아울렛,"""품질이 좋아요""",349
롯데아울렛 서울역점,아울렛,"""매장이 넓어요""",244
롯데아울렛 서울역점,아울렛,"""시설이 깔끔해요""",175
롯데아울렛 서울역점,아울렛,"""특색 있는 제품이 많아요""",156
롯데아울렛 서울역점,아울렛,"""주차하기 편해요""",122
롯데아울렛 서울역점,아울렛,"""분위기가 편안해요""",102
롯데아울렛 서울역점,아울렛,"""비싼 만큼 가치있어요""",75
롯데아울렛 서울역점,아울렛,"""트렌디해요""",11
롯데아울렛 서울역점,아울렛,"""신상품이 많아요""",7
롯데아울렛 서울역점,아울렛,"""추천을 잘해줘요""",7
롯데아울렛 서울역점,아울렛,"""설명이 자세해요""",3
롯데아울렛 서울역점,아울렛,"""고급스러워요""",3
롯데아울렛 서울역점,아울렛,"""아기자기해요""",1
롯데아울렛 서울역점,아울렛,"""독특한 디자인이 많아요""",1
롯데아울렛 서울역점,아울렛,"""사이즈가 다양해요""",1
104고지전적비,기념물,"""사진이 잘 나와요""",91
104고지전적비,기념물,"""볼거리가 많아요""",58
104고지전적비,기념물,"""붐비지 않아요""",40
104고지전적비,기념물,"""가격이 합리적이에요""",37
104고지전적비,기념물,"""관리가 잘 되어있어요""",31
104고지전적비,기념물,"""주차하기 편해요""",28
104고지전적비,기념물,"""설명이 잘 되어있어요""",26
104고지전적비,기념물,"""아이와 가기 좋아요""",21
104고지전적비,기념물,"""체험 프로그램이 다양해요""",16
104고지전적비,기념물,"""산책로가 잘 되어있어요""",11
104고지전적비,기념물,"""방문객이 많아요""",1
104고지전적비,기념물,"""대중교통이 편해요""",1
104고지전적비,기념물,"""규모가 커요""",1
104고지전적비,기념물,"""뷰가 좋아요""",1
용마랜드,촬영장소,"""뷰가 좋아요""",12
용마랜드,촬영장소,"""사진이 잘 나와요""",9
용마랜드,촬영장소,"""볼거리가 많아요""",8
용마랜드,촬영장소,"""관리가 잘 되어있어요""",6
용마랜드,촬영장소,"""반려동물과 가기 좋아요""",5
용마랜드,촬영장소,"""붐비지 않아요""",4
용마랜드,촬영장소,"""편의시설이 잘 되어있어요""",3
용마랜드,촬영장소,"""주차하기 편해요""",3
용마랜드,촬영장소,"""조용히 쉬기 좋아요""",2
용마랜드,촬영장소,"""산책로가 잘 되어있어요""",2
용마랜드,촬영장소,"""컨셉이 독특해요""",1
용마랜드,촬영장소,"""먹거리가 풍부해요""",1
용마랜드,촬영장소,"""아이와 가기 좋아요""",1
용마랜드,촬영장소,"""친절해요""",1
용마랜드,촬영장소,"""자연 경관이 좋아요""",1
용마랜드,촬영장소,"""유익해요""",1
통인가게 미술,"미술,공예품","""친절해요""",25
통인가게 미술,"미술,공예품","""특색 있는 제품이 많아요""",14
통인가게 미술,"미술,공예품","""종류가 다양해요""",14
통인가게 미술,"미술,공예품","""분위기가 편안해요""",11
통인가게 미술,"미술,공예품","""품질이 좋아요""",10
통인가게 미술,"미술,공예품","""가성비가 좋아요""",8
통인가게 미술,"미술,공예품","""시설이 깔끔해요""",6
통인가게 미술,"미술,공예품","""매장이 넓어요""",6
통인가게 미술,"미술,공예품","""비싼 만큼 가치있어요""",5
통인가게 미술,"미술,공예품","""인테리어가 멋져요""",3
통인가게 미술,"미술,공예품","""컨셉이 독특해요""",2
통인가게 미술,"미술,공예품","""아기자기해요""",1
통인가게 미술,"미술,공예품","""독특한 디자인이 많아요""",1
통인가게 미술,"미술,공예품","""주차하기 편해요""",1
통인가게 미술,"미술,공예품","""사진이 잘 나와요""",1
통인가게 미술,"미술,공예품","""예쁜 소품이 많아요""",1
통인가게 미술,"미술,공예품","""트렌디해요""",1
롯데월드,테마파크,"""놀이기구가 다양해요""",9074
롯데월드,테마파크,"""볼거리가 많아요""",8780
롯데월드,테마파크,"""아이와 가기 좋아요""",4569
롯데월드,테마파크,"""먹거리가 풍부해요""",4209
롯데월드,테마파크,"""사진이 잘 나와요""",4008
롯데월드,테마파크,"""가격이 합리적이에요""",2051
롯데월드,테마파크,"""주차하기 편해요""",1795
롯데월드,테마파크,"""체험 프로그램이 다양해요""",1476
롯데월드,테마파크,"""규모가 커요""",524
롯데월드,테마파크,"""친절해요""",453
롯데월드,테마파크,"""시설이 깔끔해요""",289
롯데월드,테마파크,"""편의시설이 잘 되어있어요""",213
롯데월드,테마파크,"""안전하게 관리해요""",96
롯데월드,테마파크,"""유익해요""",66
롯데월드,테마파크,"""컨셉이 독특해요""",49
롯데월드,테마파크,"""대기시간이 짧아요""",36
롯데월드,테마파크,"""수질 관리가 잘돼요""",14
롯데월드,테마파크,"""셔틀버스가 잘 되어있어요""",10
롯데월드,테마파크,"""샤워실이 잘 되어있어요""",7
롯데월드,테마파크,"""숙박하기 좋아요""",5
롯데월드,테마파크,"""반려동물과 가기 좋아요""",3
롯데월드,테마파크,"""동물 관리가 잘 되어있어요""",2
세운상가,"상가,아케이드","""친절해요""",25
세운상가,"상가,아케이드","""주차하기 편해요""",19
세운상가,"상가,아케이드","""가성비가 좋아요""",14
세운상가,"상가,아케이드","""종류가 다양해요""",14
세운상가,"상가,아케이드","""품질이 좋아요""",8
세운상가,"상가,아케이드","""특색 있는 제품이 많아요""",6
세운상가,"상가,아케이드","""매장이 넓어요""",4
세운상가,"상가,아케이드","""시설이 깔끔해요""",3
세운상가,"상가,아케이드","""비싼 만큼 가치있어요""",2
서초구민체육센터수영장,수영장,"""시설이 깔끔해요""",7
서초구민체육센터수영장,수영장,"""가격이 합리적이에요""",5
