,Attraction,Good_Point,Selected_People
8788,서울청계광장,관리가 잘 되어있어요,13
8789,서울청계광장,조용히 쉬기 좋아요,6
8790,서울청계광장,자연 경관이 좋아요,6
8791,서울청계광장,대중교통이 편해요,5
8792,서울청계광장,붐비지 않아요,4
8793,서울청계광장,편의시설이 잘 되어있어요,3
8794,서울청계광장,근처에 갈 곳이 많아요,3
8795,서울청계광장,먹거리가 풍부해요,1
8796,서울청계광장,체험 프로그램이 다양해요,1
8797,서울청계광장,유익해요,1
8868,우림시장,주차하기 편해요,56
8869,우림시장,친절해요,53
8870,우림시장,볼거리가 많아요,36
8871,우림시장,먹거리가 풍부해요,16
8872,우림시장,가성비가 좋아요,14
8873,우림시장,시설이 깔끔해요,13
8874,우림시장,종류가 다양해요,11
8875,우림시장,분위기가 편안해요,7
8876,우림시장,특색 있는 제품이 많아요,7
8877,우림시장,품질이 좋아요,6
8878,우림시장,컨셉이 독특해요,5
8879,우림시장,편의시설이 잘 되어있어요,4
8880,우림시장,매장이 넓어요,4
8881,우림시장,트렌디해요,4
8882,우림시장,방문객이 많아요,2
8883,우림시장,규모가 커요,2
8884,우림시장,야시장이 잘 되어있어요,1
8885,우림시장,비싼 만큼 가치있어요,1
8886,우림시장,붐비지 않아요,1
8922,마천중앙시장,친절해요,49
8923,마천중앙시장,주차하기 편해요,39
8924,마천중앙시장,볼거리가 많아요,38
8925,마천중앙시장,먹거리가 풍부해요,18
8926,마천중앙시장,트렌디해요,9
8927,마천중앙시장,특색 있는 제품이 많아요,7
8928,마천중앙시장,시설이 깔끔해요,5
8929,마천중앙시장,컨셉이 독특해요,4
8930,마천중앙시장,편의시설이 잘 되어있어요,3
8931,마천중앙시장,종류가 다양해요,3
8932,마천중앙시장,야시장이 잘 되어있어요,2
8933,마천중앙시장,매장이 넓어요,2
8934,마천중앙시장,분위기가 편안해요,1
8935,마천중앙시장,품질이 좋아요,1
8936,마천중앙시장,규모가 커요,1
8937,마천중앙시장,붐비지 않아요,1
9069,골든블루마리나,친절해요,692
9070,골든블루마리나,뷰가 좋아요,622
9071,골든블루마리나,안전하게 관리해요,498
9072,골든블루마리나,가격이 합리적이에요,280
9073,골든블루마리나,체험 프로그램이 다양해요,128
9074,골든블루마리나,주차하기 편해요,112
9075,골든블루마리나,최신 장비를 사용해요,66
9076,골든블루마리나,아이와 가기 좋아요,30
9077,골든블루마리나,수업이 체계적이에요,26
9078,골든블루마리나,물이 깨끗해요,24
9079,골든블루마리나,반려동물과 가기 좋아요,7
9080,골든블루마리나,픽업서비스가 편해요,1
9081,골든블루마리나,샤워실이 잘 되어있어요,1
9129,영풍문고 스타필드코엑스몰점,책 종류가 다양해요,2513
9130,영풍문고 스타필드코엑스몰점,시설이 깔끔해요,2367
9131,영풍문고 스타필드코엑스몰점,베스트셀러가 많아요,1488
9132,영풍문고 스타필드코엑스몰점,신간이 빨리 들어와요,1367
9133,영풍문고 스타필드코엑스몰점,원하는 책을 찾기 쉬워요,919
9134,영풍문고 스타필드코엑스몰점,책 읽기 쾌적해요,839
9135,영풍문고 스타필드코엑스몰점,독특한 책이 많아요,399
9136,영풍문고 스타필드코엑스몰점,카페 같은 분위기에요,293
9137,영풍문고 스타필드코엑스몰점,매장이 넓어요,86
9138,영풍문고 스타필드코엑스몰점,아늑해요,24
9139,영풍문고 스타필드코엑스몰점,주차하기 편해요,16
9140,영풍문고 스타필드코엑스몰점,인테리어가 멋져요,9
9141,영풍문고 스타필드코엑스몰점,컨셉이 독특해요,7
9230,송화벽화시장,볼거리가 많아요,18
9231,송화벽화시장,주차하기 편해요,18
9232,송화벽화시장,친절해요,17
9233,송화벽화시장,먹거리가 풍부해요,11
9234,송화벽화시장,시설이 깔끔해요,10
9235,송화벽화시장,트렌디해요,7
9236,송화벽화시장,가성비가 좋아요,6
9237,송화벽화시장,특색 있는 제품이 많아요,6
9238,송화벽화시장,종류가 다양해요,6
9239,송화벽화시장,컨셉이 독특해요,5
9240,송화벽화시장,야시장이 잘 되어있어요,5
9241,송화벽화시장,품질이 좋아요,3
9242,송화벽화시장,편의시설이 잘 되어있어요,1
9243,송화벽화시장,분위기가 편안해요,1
9244,송화벽화시장,붐비지 않아요,1
9269,카카오프렌즈 홍대 플래그십 스토어,종류가 다양해요,1738
9270,카카오프렌즈 홍대 플래그십 스토어,특색 있는 제품이 많아요,1261
9271,카카오프렌즈 홍대 플래그십 스토어,매장이 넓어요,878
9272,카카오프렌즈 홍대 플래그십 스토어,친절해요,722
9273,카카오프렌즈 홍대 플래그십 스토어,품질이 좋아요,537
9274,카카오프렌즈 홍대 플래그십 스토어,시설이 깔끔해요,462
9275,카카오프렌즈 홍대 플래그십 스토어,가성비가 좋아요,400
9276,카카오프렌즈 홍대 플래그십 스토어,비싼 만큼 가치있어요,333
9277,카카오프렌즈 홍대 플래그십 스토어,분위기가 편안해요,325
9278,카카오프렌즈 홍대 플래그십 스토어,아기자기해요,120
9279,카카오프렌즈 홍대 플래그십 스토어,예쁜 소품이 많아요,91
9280,카카오프렌즈 홍대 플래그십 스토어,트렌디해요,88
9281,카카오프렌즈 홍대 플래그십 스토어,선물하기 좋아요,38
9282,카카오프렌즈 홍대 플래그십 스토어,주차하기 편해요,35
9283,카카오프렌즈 홍대 플래그십 스토어,신상품이 많아요,30
9284,카카오프렌즈 홍대 플래그십 스토어,컨셉이 독특해요,14
9285,카카오프렌즈 홍대 플래그십 스토어,사진이 잘 나와요,11
9286,카카오프렌즈 홍대 플래그십 스토어,독특한 디자인이 많아요,8
9287,카카오프렌즈 홍대 플래그십 스토어,인테리어가 멋져요,7
9288,카카오프렌즈 홍대 플래그십 스토어,설명이 자세해요,1
9289,카카오프렌즈 홍대 플래그십 스토어,사이즈가 다양해요,1
9290,아트박스 (영등포점),종류가 다양해요,676
9291,아트박스 (영등포점),특색 있는 제품이 많아요,370
9292,아트박스 (영등포점),가성비가 좋아요,258
9293,아트박스 (영등포점),친절해요,241
9294,아트박스 (영등포점),품질이 좋아요,133
9295,아트박스 (영등포점),시설이 깔끔해요,130
9296,아트박스 (영등포점),매장이 넓어요,102
9297,아트박스 (영등포점),분위기가 편안해요,93
9298,아트박스 (영등포점),주차하기 편해요,75
9299,아트박스 (영등포점),비싼 만큼 가치있어요,37
9300,아트박스 (영등포점),아기자기해요,19
9301,아트박스 (영등포점),예쁜 소품이 많아요,10
9302,아트박스 (영등포점),트렌디해요,10
9303,아트박스 (영등포점),독특한 디자인이 많아요,3
9304,아트박스 (영등포점),선물하기 좋아요,1
9305,아트박스 (영등포점),신상품이 많아요,1
9306,아트박스 (영등포점),사이즈가 다양해요,1
9406,구로시장,친절해요,7
9407,구로시장,가성비가 좋아요,7
9408,구로시장,품질이 좋아요,5
9409,구로시장,매장이 넓어요,4
9410,구로시장,종류가 다양해요,4
9411,구로시장,볼거리가 많아요,2
9412,구로시장,분위기가 편안해요,2
9413,구로시장,비싼 만큼 가치있어요,1
9414,구로시장,특색 있는 제품이 많아요,1
9415,구로시장,트렌디해요,1
9433,난지천공원,산책로가 잘 되어있어요,64
9434,난지천공원,주차하기 편해요,55
9435,난지천공원,뷰가 좋아요,48
9436,난지천공원,관리가 잘 되어있어요,42
9437,난지천공원,사진이 잘 나와요,19
9438,난지천공원,볼거리가 많아요,18
9439,난지천공원,편의시설이 잘 되어있어요,12
9440,난지천공원,체험 프로그램이 다양해요,6
9441,난지천공원,가격이 합리적이에요,5
9442,난지천공원,방문객이 많아요,3
9443,난지천공원,자연 경관이 좋아요,3
9444,난지천공원,붐비지 않아요,3
9445,난지천공원,조용히 쉬기 좋아요,1
9446,난지천공원,아이와 가기 좋아요,1
9447,난지천공원,친절해요,1
9448,난지천공원,반려동물과 가기 좋아요,1
9449,파르나스몰,친절해요,26
9450,파르나스몰,종류가 다양해요,23
9451,파르나스몰,가성비가 좋아요,20
9452,파르나스몰,분위기가 편안해요,17
9453,파르나스몰,특색 있는 제품이 많아요,17
9454,파르나스몰,품질이 좋아요,17
9455,파르나스몰,시설이 깔끔해요,14
9456,파르나스몰,매장이 넓어요,12
9457,파르나스몰,주차하기 편해요,11
9458,파르나스몰,비싼 만큼 가치있어요,8
9459,파르나스몰,주문제작을 잘해줘요,1
9460,파르나스몰,사진이 잘 나와요,1
9461,중곡제일시장,가성비가 좋아요,19
9462,중곡제일시장,친절해요,18
9463,중곡제일시장,시설이 깔끔해요,6
9464,중곡제일시장,품질이 좋아요,6
9465,중곡제일시장,종류가 다양해요,6
9466,중곡제일시장,분위기가 편안해요,4
9467,중곡제일시장,주차하기 편해요,4
9468,중곡제일시장,특색 있는 제품이 많아요,4
9469,중곡제일시장,먹거리가 풍부해요,3
9470,중곡제일시장,비싼 만큼 가치있어요,2
9471,중곡제일시장,매장이 넓어요,2
9472,중곡제일시장,볼거리가 많아요,1
9473,중곡제일시장,컨셉이 독특해요,1
9474,중곡제일시장,편의시설이 잘 되어있어요,1
9493,더벨스파 동대문현대시티아울렛점,친절해요,70
9494,더벨스파 동대문현대시티아울렛점,맞춤 케어를 잘해줘요,53
9495,더벨스파 동대문현대시티아울렛점,관리 효과가 좋아요,48
9496,더벨스파 동대문현대시티아울렛점,분위기가 편안해요,44
9497,더벨스파 동대문현대시티아울렛점,매장이 청결해요,38
9498,더벨스파 동대문현대시티아울렛점,시술이 꼼꼼해요,37
9499,더벨스파 동대문현대시티아울렛점,주차하기 편해요,24
9500,더벨스파 동대문현대시티아울렛점,상담이 자세해요,18
9501,더벨스파 동대문현대시티아울렛점,비싼 만큼 가치있어요,14
9502,더벨스파 동대문현대시티아울렛점,가격이 합리적이에요,10
9503,더벨스파 동대문현대시티아울렛점,기구가 청결해요,7
9504,더벨스파 동대문현대시티아울렛점,고급스러워요,2
9571,비단길 현대시장,친절해요,104
9572,비단길 현대시장,볼거리가 많아요,37
9573,비단길 현대시장,가성비가 좋아요,34
9574,비단길 현대시장,품질이 좋아요,25
9575,비단길 현대시장,종류가 다양해요,25
9576,비단길 현대시장,특색 있는 제품이 많아요,20
9577,비단길 현대시장,먹거리가 풍부해요,13
9578,비단길 현대시장,주차하기 편해요,13
9579,비단길 현대시장,트렌디해요,9
9580,비단길 현대시장,시설이 깔끔해요,6
9581,비단길 현대시장,음식이 맛있어요,6
9582,비단길 현대시장,분위기가 편안해요,6
9583,비단길 현대시장,비싼 만큼 가치있어요,6
9584,비단길 현대시장,방문객이 많아요,4
9585,비단길 현대시장,재료가 신선해요,4
9586,비단길 현대시장,매장이 넓어요,4
9587,비단길 현대시장,컨셉이 독특해요,3
9588,비단길 현대시장,야시장이 잘 되어있어요,3
9589,비단길 현대시장,혼밥하기 좋아요,1
9590,비단길 현대시장,편의시설이 잘 되어있어요,1
9591,비단길 현대시장,양이 많아요,1
9592,비단길 현대시장,규모가 커요,1
9593,비단길 현대시장,특별한 날 가기 좋아요,1
9594,비단길 현대시장,매장이 청결해요,1
9595,비단길 현대시장,화장실이 깨끗해요,1
9596,비단길 현대시장,붐비지 않아요,1
9597,비단길 현대시장,뷰가 좋아요,1
9598,엔터식스 왕십리역점,종류가 다양해요,1801
9599,엔터식스 왕십리역점,가성비가 좋아요,1752
9600,엔터식스 왕십리역점,친절해요,1333
9601,엔터식스 왕십리역점,품질이 좋아요,1021
9602,엔터식스 왕십리역점,매장이 넓어요,619
9603,엔터식스 왕십리역점,주차하기 편해요,555
9604,엔터식스 왕십리역점,시설이 깔끔해요,467
9605,엔터식스 왕십리역점,특색 있는 제품이 많아요,446
9606,엔터식스 왕십리역점,분위기가 편안해요,380
9607,엔터식스 왕십리역점,비싼 만큼 가치있어요,169
9608,엔터식스 왕십리역점,트렌디해요,21
9609,엔터식스 왕십리역점,추천을 잘해줘요,16
9610,엔터식스 왕십리역점,사이즈가 다양해요,6
9611,엔터식스 왕십리역점,고급스러워요,4
9612,엔터식스 왕십리역점,컨셉이 독특해요,3
9613,엔터식스 왕십리역점,아기자기해요,3
9614,엔터식스 왕십리역점,설명이 자세해요,3
9615,엔터식스 왕십리역점,선물하기 좋아요,3
9616,엔터식스 왕십리역점,신상품이 많아요,3
9617,엔터식스 왕십리역점,예쁜 소품이 많아요,2
9754,행복한백화점,가성비가 좋아요,968
9755,행복한백화점,친절해요,833
9756,행복한백화점,종류가 다양해요,717
9757,행복한백화점,주차하기 편해요,676
9758,행복한백화점,품질이 좋아요,579
9759,행복한백화점,매장이 넓어요,337
9760,행복한백화점,시설이 깔끔해요,292
9761,행복한백화점,분위기가 편안해요,271
9762,행복한백화점,특색 있는 제품이 많아요,239
9763,행복한백화점,비싼 만큼 가치있어요,122
9764,행복한백화점,포장이 정성스러워요,3
9765,행복한백화점,사이즈가 다양해요,3
9766,행복한백화점,아기자기해요,2
9767,행복한백화점,선물하기 좋아요,2
9768,행복한백화점,추천을 잘해줘요,2
9769,행복한백화점,트렌디해요,2
9770,행복한백화점,고급스러워요,1
9771,행복한백화점,예쁜 소품이 많아요,1
10004,문래근린공원,산책로가 잘 되어있어요,15
10005,문래근린공원,뷰가 좋아요,11
10006,문래근린공원,관리가 잘 되어있어요,10
